date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
9/9/2014,4,3.5,3420,33106,2.0,0.0,0.0,3,9,3420,0.0,2004,0.0,98010,47.3554,-121.986,3420,36590
3/11/2015,4,3.25,1860,4356,2.0,0.0,0.0,3,9,1860,0.0,1917,2005.0,98103,47.6785,-122.351,1860,4356
8/19/2014,2,1.0,960,20954,1.0,0.0,0.0,3,7,960,0.0,1977,0.0,98045,47.4485,-121.774,1240,9752
5/3/2015,2,1.0,1640,5515,1.0,,0.0,4,7,940,700.0,1926,0.0,98103,47.6912,-122.334,2054,5515
8/13/2014,3,1.75,1150,7700,1.0,0.0,0.0,3,7,1150,0.0,1957,,98008,47.6048,-122.12100000000001,1650,8000
12/4/2014,4,2.5,2280,14290,1.5,0.0,0.0,4,7,1510,770.0,1942,,98125,47.7054,-122.29700000000001,2140,9890
7/23/2014,4,3.5,4210,9414,2.0,0.0,0.0,3,9,4210,0.0,2001,,98074,47.6067,-122.022,3950,8880
5/22/2014,4,2.5,2860,12394,2.0,0.0,0.0,3,10,2860,0.0,1999,0.0,98075,47.5832,-122.02600000000001,3070,8515
7/14/2014,3,2.5,3070,22098,2.0,0.0,0.0,3,9,3070,?,1995,0.0,98059,47.4724,-122.147,3070,21803
6/11/2014,3,2.5,2180,15693,1.0,0.0,0.0,4,8,1850,330.0,1979,,98075,47.592,-122.08200000000001,2270,24000
12/31/2014,4,2.5,2100,8886,2.0,0.0,0.0,4,7,2100,0.0,1964,0.0,98007,47.5947,-122.134,1840,9058
8/12/2014,5,2.75,3060,6895,2.0,0.0,0.0,3,8,3060,0.0,2003,0.0,98042,47.3809,-122.098,2590,6895
7/18/2014,3,2.25,1870,9315,1.0,0.0,0.0,3,7,1350,520.0,1975,0.0,98034,47.705,-122.20200000000001,2230,9579
3/13/2015,4,1.5,2470,6000,1.5,0.0,0.0,3,7,1480,990.0,1940,0.0,98199,47.6365,-122.391,2140,4000
5/16/2014,2,1.5,1070,9643,1.0,,0.0,3,7,1070,0.0,1985,,98030,47.3533,-122.166,1220,8386
1/14/2015,4,2.5,3040,7200,2.0,0.0,0.0,3,9,3040,0.0,2008,0.0,98177,47.7747,-122.366,2360,8245
2/13/2015,2,1.0,1370,5000,1.5,0.0,0.0,3,7,1370,0.0,1905,0.0,98107,47.6744,-122.383,1500,5000
1/22/2015,4,3.5,2760,5040,2.0,0.0,2.0,3,9,2760,0.0,1955,2005.0,98117,47.6756,-122.40100000000001,2370,5760
3/13/2015,3,2.5,2200,4544,2.0,0.0,0.0,3,8,2200,0.0,2000,0.0,98065,47.5319,-121.867,2400,5431
7/28/2014,3,2.5,1530,2890,2.0,0.0,0.0,3,7,1530,0.0,2001,0.0,98108,47.5434,-122.29299999999999,1540,2890
5/13/2015,2,2.5,1170,1638,2.0,0.0,0.0,3,8,1170,0.0,2008,0.0,98133,47.7041,-122.351,1350,1407
2/25/2015,3,1.0,1560,7800,1.0,0.0,0.0,3,7,1560,0.0,1955,,98188,47.4549,-122.287,1468,9375
2/18/2015,2,2.5,1090,923,2.0,,0.0,3,7,1090,0.0,2004,0.0,98027,47.5347,-122.071,1410,1326
7/21/2014,3,1.75,1070,9000,1.0,0.0,0.0,4,7,1070,0.0,1978,0.0,98052,47.6984,-122.132,1700,8400
8/20/2014,2,1.0,880,4000,1.0,0.0,0.0,3,6,780,100.0,1937,0.0,98117,47.6931,-122.37899999999999,950,4000
12/3/2014,4,2.5,2920,6000,2.0,0.0,4.0,3,9,2920,0.0,2004,0.0,98065,47.5333,-121.859,3100,6001
12/31/2014,4,1.0,1030,6621,1.0,0.0,0.0,4,6,1030,0.0,1955,0.0,98055,47.4857,-122.221,1420,6631
11/17/2014,4,2.75,2560,6900,1.0,0.0,0.0,3,8,1480,1080.0,1959,0.0,98115,47.68600000000001,-122.29700000000001,2600,7200
8/25/2014,4,2.5,2280,3800,2.0,0.0,0.0,3,7,2280,0.0,2006,0.0,98038,47.3586,-122.036,2630,4045
2/17/2015,4,2.0,1960,50112,1.0,0.0,0.0,4,7,1050,910.0,1963,0.0,98058,47.4353,-122.084,2340,44967
7/2/2014,3,1.75,1540,3000,1.0,0.0,2.0,3,7,770,770.0,1920,,98117,47.6769,-122.36,1420,4200
5/6/2014,3,1.5,1420,8580,1.0,0.0,0.0,3,6,1420,0.0,1962,,98023,47.3076,-122.36200000000001,1200,8580
9/7/2014,3,2.5,1800,2792,2.0,0.0,0.0,3,8,1800,0.0,2011,0.0,98126,47.5442,-122.37100000000001,1580,2617
4/15/2015,3,3.0,2230,1407,2.5,0.0,0.0,3,8,1850,380.0,2014,0.0,98027,47.5446,-122.01700000000001,2230,1407
4/29/2015,3,1.0,980,5600,1.0,0.0,0.0,2,6,980,0.0,1949,0.0,98106,47.5308,-122.361,1840,5302
10/28/2014,4,2.5,3230,16171,2.0,0.0,,3,9,2520,710.0,2001,0.0,98001,47.3183,-122.25299999999999,2640,8517
3/23/2015,2,1.0,1000,4950,1.0,0.0,0.0,3,7,800,200.0,1948,0.0,98116,47.5671,-122.39399999999999,1060,5500
7/21/2014,4,3.0,3590,89640,2.0,0.0,0.0,3,10,3590,0.0,2005,0.0,98077,47.7557,-122.036,2790,54014
1/15/2015,3,2.0,1450,8771,2.0,0.0,0.0,4,7,1450,0.0,1991,0.0,98022,47.1947,-121.98899999999999,1450,8653
8/18/2014,3,1.0,1500,4500,1.0,0.0,0.0,3,7,1120,380.0,1938,0.0,98117,47.6873,-122.385,1440,4500
7/14/2014,4,2.75,2420,8438,2.0,0.0,0.0,3,8,2420,0.0,1996,0.0,98022,47.2091,-122.009,2420,8580
5/8/2014,3,1.75,1980,6760,1.0,0.0,0.0,4,8,1980,0.0,1973,0.0,98008,47.6398,-122.113,2120,7280
8/18/2014,4,3.0,1680,6003,1.0,0.0,0.0,3,7,1150,530.0,1997,0.0,98002,47.2885,-122.21799999999999,1820,6207
3/23/2015,3,3.25,2200,7440,2.0,0.0,0.0,4,7,1710,490.0,1947,0.0,98118,47.5409,-122.26799999999999,1260,6765
1/12/2015,4,2.5,2390,6111,2.0,0.0,0.0,3,8,2390,0.0,1997,0.0,98030,47.3677,-122.17299999999999,2520,6500
10/28/2014,3,2.5,2960,9350,2.0,0.0,2.0,4,9,2960,0.0,1978,0.0,98008,47.6218,-122.094,2960,11745
10/16/2014,4,3.5,3440,3800,3.0,0.0,0.0,3,9,3440,0.0,2014,0.0,98112,47.6408,-122.307,1760,3800
5/20/2014,3,2.5,2660,4975,2.0,0.0,0.0,3,8,2660,0.0,2014,0.0,98118,47.5487,-122.272,1840,6653
3/4/2015,3,2.25,2210,10794,1.0,0.0,0.0,3,7,1540,670.0,1967,0.0,98178,47.4911,-122.22399999999999,2230,10753
7/22/2014,6,4.5,3300,7561,2.0,0.0,0.0,3,8,3300,0.0,1980,,98052,47.6795,-122.104,2470,7561
9/12/2014,3,3.0,2640,5978,2.0,,0.0,3,9,2640,0.0,2012,,98045,47.4759,-121.735,2680,6060
4/23/2015,4,3.0,2490,4325,1.5,0.0,0.0,3,8,1690,800.0,1922,2003.0,98105,47.6628,-122.32600000000001,1960,4284
2/22/2015,2,1.0,1760,5250,1.0,0.0,2.0,4,7,1000,?,1951,0.0,98126,47.5577,-122.37899999999999,1760,5400
8/27/2014,1,1.0,1090,5250,1.0,0.0,0.0,3,6,980,110.0,1927,0.0,98117,47.6999,-122.391,2160,5250
11/4/2014,3,1.75,1880,11700,1.0,0.0,0.0,4,7,1880,0.0,1968,0.0,98092,47.3213,-122.18700000000001,2230,35200
12/31/2014,3,2.5,1990,9995,2.0,0.0,0.0,3,7,1990,0.0,1996,0.0,98198,47.383,-122.305,1680,7511
1/23/2015,4,3.0,1900,9077,2.0,0.0,0.0,3,7,1900,0.0,1954,2015.0,98155,47.7684,-122.304,1900,12868
5/9/2014,4,2.25,2430,32496,1.0,0.0,0.0,3,9,2430,0.0,1993,0.0,98077,47.7642,-122.04799999999999,2750,35506
7/29/2014,5,2.5,2510,7525,1.5,0.0,0.0,4,7,1710,800.0,1929,0.0,98106,47.5422,-122.359,1270,6741
12/22/2014,3,2.5,1720,5940,1.0,0.0,0.0,4,8,1000,720.0,1977,0.0,98052,47.6631,-122.12899999999999,1720,6136
10/2/2014,4,2.75,1660,5150,1.5,0.0,0.0,5,7,1280,380.0,1928,0.0,98117,47.6835,-122.36200000000001,1490,4017
6/26/2014,4,3.5,3370,5000,2.0,,2.0,3,8,2470,900.0,2008,0.0,98126,47.5714,-122.38,1820,5000
3/30/2015,2,1.0,870,4280,1.0,0.0,2.0,4,6,870,0.0,1921,0.0,98105,47.6697,-122.29,1750,4280
5/27/2014,3,1.75,1780,13095,1.0,0.0,0.0,4,9,1780,0.0,1983,0.0,98042,47.367,-122.152,2750,13095
4/7/2015,4,2.5,2390,53941,2.0,0.0,0.0,3,8,2390,0.0,1989,0.0,98053,47.7066,-122.08,2610,104108
5/22/2014,2,1.0,1060,1600,2.0,0.0,0.0,3,7,1060,0.0,1979,0.0,98144,47.5888,-122.294,1360,3360
4/13/2015,2,1.0,1120,12625,1.0,0.0,3.0,3,7,1120,0.0,1940,0.0,98136,47.5397,-122.385,1880,6828
4/29/2015,5,3.75,2380,7268,1.0,0.0,0.0,3,8,1430,950.0,2008,,98106,47.5571,-122.35700000000001,2040,10810
8/15/2014,2,1.0,840,12252,1.0,,0.0,3,6,840,0.0,1994,0.0,98010,47.3069,-122.01299999999999,1010,11876
1/30/2015,3,1.0,940,10890,1.0,0.0,0.0,4,5,940,0.0,1909,0.0,98001,47.2763,-122.257,1370,10255
7/22/2014,5,3.5,2720,11454,2.0,0.0,0.0,3,9,1830,890.0,1988,0.0,98052,47.6466,-122.119,2920,11310
10/30/2014,5,3.25,3620,5500,2.0,0.0,2.0,3,9,3620,0.0,2003,0.0,98029,47.5442,-121.99600000000001,3260,5500
10/14/2014,4,3.0,1820,8261,1.0,,0.0,3,7,1420,400.0,1969,0.0,98034,47.7197,-122.219,1920,7961
1/7/2015,4,2.75,3320,5559,2.0,,0.0,3,9,3320,0.0,2012,,98075,47.5607,-122.031,3400,6854
10/16/2014,8,4.0,4020,7500,1.0,0.0,0.0,3,8,2010,2010.0,1968,0.0,98107,47.6732,-122.363,1560,3737
7/1/2014,4,1.75,1700,5846,1.0,0.0,0.0,3,8,1700,0.0,1957,0.0,98199,47.6539,-122.40799999999999,1480,5177
10/28/2014,3,2.0,2190,5400,1.0,0.0,2.0,5,7,1260,930.0,1952,0.0,98107,47.6737,-122.4,2160,5400
4/7/2015,3,2.25,1820,13362,1.0,0.0,0.0,3,8,1220,600.0,1977,0.0,98075,47.5898,-122.052,2050,15000
5/30/2014,6,2.75,5700,20000,1.0,0.0,4.0,4,10,2850,2850.0,1977,0.0,98006,47.5601,-122.16,3690,15700
4/9/2015,3,2.5,2490,8582,2.0,0.0,0.0,3,9,2490,0.0,2000,0.0,98074,47.625,-122.042,2870,7598
2/13/2015,3,2.0,2220,5000,1.0,0.0,0.0,4,7,1110,1110.0,1966,0.0,98116,47.5807,-122.39399999999999,1450,5000
6/23/2014,4,2.5,1830,7345,1.0,0.0,0.0,4,8,1540,290.0,1973,0.0,98177,47.7741,-122.37299999999999,1990,7700
8/1/2014,4,1.75,2460,7560,2.0,0.0,0.0,4,8,2460,0.0,1952,0.0,98177,47.7256,-122.367,2760,8918
9/30/2014,3,2.25,2110,13300,2.0,0.0,0.0,4,8,2110,0.0,1985,0.0,98038,47.3725,-122.06,2470,14000
3/4/2015,3,2.75,2150,6576,1.0,0.0,0.0,4,7,1900,250.0,1926,0.0,98155,47.7539,-122.30799999999999,2150,9071
12/10/2014,4,2.5,2030,11375,1.0,0.0,0.0,3,7,1330,700.0,1969,0.0,98028,47.7765,-122.26100000000001,1500,9160
7/17/2014,2,1.0,860,6120,1.0,0.0,0.0,3,7,860,0.0,1948,,98155,47.7503,-122.32799999999999,1100,6860
4/21/2015,4,2.5,2100,1397,3.0,0.0,0.0,3,8,1580,520.0,2008,0.0,98144,47.5928,-122.295,1490,1201
7/29/2014,4,2.5,2230,8500,2.0,,0.0,3,8,2230,0.0,1994,0.0,98022,47.2082,-122.009,2270,8770
7/7/2014,4,2.0,2530,5650,1.5,0.0,0.0,4,8,1910,620.0,1910,0.0,98116,47.5778,-122.382,1310,5750
2/6/2015,2,1.0,940,6804,1.0,0.0,0.0,3,7,940,0.0,1949,0.0,98177,47.7047,-122.37299999999999,1150,6930
4/24/2015,3,2.5,1690,10592,1.0,0.0,0.0,3,8,1690,0.0,1973,2009.0,98040,47.58,-122.23100000000001,2260,9945
8/18/2014,4,3.25,2760,4104,2.0,0.0,0.0,3,8,1900,860.0,2014,,98056,47.5286,-122.18700000000001,2760,5186
5/21/2014,3,2.75,2550,11160,2.0,0.0,0.0,3,8,2550,0.0,1994,0.0,98155,47.7351,-122.323,1020,7440
11/21/2014,4,2.75,2500,20000,1.0,,0.0,4,8,1700,800.0,1969,0.0,98004,47.5901,-122.198,2650,20000
3/26/2015,5,2.5,3150,50094,2.0,0.0,0.0,4,9,3150,0.0,1969,,98005,47.6387,-122.177,3600,48787
10/28/2014,3,2.25,3190,324086,2.0,0.0,2.0,3,9,3190,0.0,1982,0.0,98024,47.5477,-121.93,3190,217800
9/18/2014,4,1.0,1680,4087,1.5,0.0,0.0,3,7,1680,0.0,1911,0.0,98103,47.6667,-122.337,1740,3745
8/18/2014,4,2.5,3780,10962,2.0,0.0,0.0,3,10,3780,0.0,1990,0.0,98033,47.6533,-122.18299999999999,3310,11651
10/15/2014,4,3.25,3830,8331,2.0,0.0,0.0,3,9,3830,0.0,2014,,98053,47.6906,-122.01899999999999,4080,8425
5/29/2014,4,1.75,1990,4725,1.5,0.0,0.0,4,7,1190,800.0,1944,0.0,98126,47.5275,-122.38,1240,4961
7/7/2014,3,2.0,1860,4777,2.0,0.0,0.0,5,7,1860,0.0,1908,0.0,98115,47.6892,-122.311,1580,3822
11/24/2014,2,1.0,1430,365904,1.0,0.0,0.0,3,7,1010,420.0,1991,0.0,98065,47.51300000000001,-121.85700000000001,2300,253519
1/19/2015,4,2.25,2200,3404,2.0,0.0,0.0,3,8,2200,0.0,2005,0.0,98038,47.3895,-122.03399999999999,2200,3449
7/25/2014,2,2.0,1870,4751,1.0,0.0,0.0,3,8,1870,0.0,2006,0.0,98053,47.7082,-122.015,2170,5580
7/23/2014,4,2.5,2370,9601,1.0,,0.0,3,8,1570,800.0,1976,,98027,47.5327,-122.054,2550,10500
6/17/2014,4,2.5,2150,37647,2.0,0.0,0.0,3,8,2150,0.0,1991,0.0,98042,47.3117,-122.083,2410,42193
3/18/2015,4,3.5,4700,13730,2.0,0.0,3.0,3,11,3500,1200.0,1958,1995.0,98033,47.6899,-122.21700000000001,3210,15306
2/19/2015,3,2.0,1650,6000,1.0,0.0,0.0,3,7,1650,0.0,1990,,98023,47.2904,-122.353,1870,6000
2/4/2015,4,2.5,2480,8563,2.0,0.0,0.0,3,8,2480,0.0,1992,,98038,47.381,-122.03299999999999,2460,8660
7/23/2014,4,3.5,3906,9674,2.0,0.0,2.0,3,9,3906,0.0,2014,0.0,98001,47.2931,-122.264,2673,6500
6/1/2014,4,2.0,2630,16475,2.0,0.0,0.0,4,8,2630,0.0,1953,0.0,98004,47.638999999999996,-122.219,2670,15001
10/3/2014,4,2.25,2680,35218,2.0,0.0,0.0,3,8,2680,0.0,1986,0.0,98027,47.4613,-121.99700000000001,2980,35218
12/19/2014,4,3.5,3930,39098,2.0,0.0,0.0,3,12,3930,0.0,1999,,98005,47.6399,-122.15799999999999,4250,38682
10/27/2014,5,4.5,4230,9701,2.0,0.0,0.0,3,10,4230,0.0,1999,0.0,98006,47.5444,-122.131,4130,12253
8/7/2014,3,1.0,1050,5500,1.0,0.0,0.0,3,6,930,120.0,1920,0.0,98126,47.5402,-122.38,1410,5834
12/4/2014,3,1.0,2090,4000,1.5,0.0,2.0,3,8,1890,200.0,1931,0.0,98199,47.6393,-122.39200000000001,2090,4000
4/22/2015,4,3.75,4980,18069,2.0,0.0,3.0,3,11,4980,0.0,2006,0.0,98065,47.5348,-121.85600000000001,4080,14577
2/5/2015,4,3.75,4160,35000,2.0,0.0,0.0,3,11,4160,0.0,1991,0.0,98053,47.669,-122.06700000000001,5330,36446
5/11/2014,4,2.5,2160,5298,2.5,0.0,0.0,4,9,2160,0.0,1902,,98122,47.6106,-122.31,1720,2283
11/13/2014,3,2.5,2380,2500,3.0,0.0,3.0,3,9,2380,0.0,1988,0.0,98126,47.5734,-122.375,2270,5000
3/23/2015,4,2.5,3230,256132,2.0,0.0,0.0,3,9,3230,0.0,2006,0.0,98053,47.6544,-121.99799999999999,3080,217800
10/8/2014,3,1.75,1420,7205,1.0,0.0,0.0,3,7,1420,0.0,1986,,98030,47.3555,-122.175,1690,7405
7/12/2014,2,1.0,900,6000,1.0,0.0,0.0,3,7,900,0.0,1944,2004.0,98115,47.6855,-122.289,1460,4800
9/5/2014,4,3.25,3780,11200,2.0,0.0,0.0,3,11,3780,0.0,2002,0.0,98059,47.521,-122.15,3720,11813
12/8/2014,4,2.5,2180,3893,2.0,0.0,0.0,3,8,2180,0.0,1999,,98117,47.6886,-122.38799999999999,1710,4550
7/29/2014,3,1.75,1070,7200,1.0,0.0,0.0,3,7,1070,0.0,1994,0.0,98010,47.3134,-122.023,1480,7200
3/19/2015,4,2.5,2170,19785,2.0,0.0,0.0,3,8,2170,0.0,1992,0.0,98031,47.4034,-122.167,2280,8616
10/16/2014,3,1.75,3670,11884,1.0,0.0,2.0,4,9,1950,1720.0,1979,0.0,98006,47.5604,-122.133,3020,9747
7/30/2014,3,2.0,1380,8536,2.0,0.0,0.0,4,7,1380,0.0,1955,,98148,47.4374,-122.335,1260,8750
3/31/2015,4,2.5,2770,89298,2.0,0.0,0.0,3,8,2770,0.0,2004,,98053,47.6624,-122.01,2650,89298
1/26/2015,3,2.75,3280,10558,1.0,0.0,2.0,4,9,2040,1240.0,1979,0.0,98006,47.5606,-122.133,3150,9998
4/30/2015,3,2.0,1900,7980,1.0,0.0,0.0,4,7,1340,560.0,1977,0.0,98023,47.305,-122.37299999999999,1690,7840
8/6/2014,2,1.0,1000,6227,1.0,0.0,0.0,3,6,1000,0.0,1949,0.0,98168,47.51300000000001,-122.333,1240,6250
10/22/2014,3,2.25,1330,7200,1.0,0.0,0.0,3,7,900,430.0,1974,0.0,98146,47.5102,-122.36399999999999,1380,9570
8/4/2014,4,3.5,3660,4903,2.0,0.0,0.0,3,9,2760,900.0,2014,0.0,98034,47.7184,-122.156,3630,4992
4/8/2015,4,2.5,1970,5190,2.0,0.0,0.0,3,7,1970,0.0,2002,0.0,98059,47.515,-122.164,1840,5564
3/30/2015,3,2.0,1370,9760,1.0,0.0,0.0,4,7,1110,260.0,1979,0.0,98023,47.3009,-122.384,1640,9040
7/16/2014,3,1.0,1600,5000,1.5,0.0,0.0,3,7,1110,490.0,1947,0.0,98107,47.655,-122.35799999999999,1380,5000
10/30/2014,3,1.75,1240,13869,1.0,0.0,0.0,4,7,1240,0.0,1957,,98033,47.6919,-122.21,1970,7790
9/3/2014,3,3.25,1450,1468,2.0,0.0,0.0,3,8,1100,350.0,2009,0.0,98126,47.5664,-122.37,1450,1478
7/10/2014,2,1.0,1240,57000,1.0,0.0,0.0,3,7,1240,0.0,1962,0.0,98075,47.597,-122.059,3050,25545
8/15/2014,4,3.5,3700,13175,2.0,0.0,0.0,4,11,3700,0.0,1989,0.0,98006,47.5471,-122.133,3880,15508
11/10/2014,2,1.0,800,8125,1.0,0.0,0.0,3,6,800,0.0,1964,0.0,98033,47.6836,-122.17399999999999,2390,8125
9/3/2014,2,1.0,1510,11165,1.5,,0.0,4,7,1510,0.0,1921,0.0,98133,47.7212,-122.331,2210,8851
6/9/2014,3,1.5,1860,7963,1.0,0.0,0.0,3,7,1200,660.0,1963,0.0,98188,47.4513,-122.26799999999999,1800,10400
11/13/2014,3,2.5,1240,1115,3.0,0.0,0.0,3,8,1240,0.0,2003,,98103,47.6985,-122.34,1410,1355
2/20/2015,4,2.0,2040,5050,1.0,0.0,0.0,5,7,1160,880.0,1937,0.0,98115,47.6885,-122.324,2040,5050
7/25/2014,3,1.5,1390,2153,2.0,0.0,0.0,3,7,1390,0.0,2001,0.0,98118,47.5506,-122.29,1100,2617
10/20/2014,4,3.5,3010,174240,2.0,0.0,0.0,3,9,3010,0.0,2004,0.0,98045,47.4775,-121.691,2720,247856
8/14/2014,4,2.5,2750,16139,2.0,0.0,0.0,3,9,2750,0.0,1989,0.0,98075,47.5843,-122.06,2810,13093
11/5/2014,5,2.75,3210,8001,2.0,0.0,0.0,3,9,3210,0.0,2014,0.0,98074,47.5935,-122.061,3190,6624
1/8/2015,5,3.5,3920,5150,2.0,,0.0,3,9,2820,1100.0,2004,0.0,98052,47.6638,-122.084,3170,5530
9/26/2014,4,3.25,4060,52707,2.0,0.0,0.0,4,9,4060,0.0,1996,,98077,47.7615,-122.041,3100,50755
6/30/2014,4,2.5,2700,6998,2.0,0.0,0.0,3,8,2700,0.0,2001,0.0,98188,47.4694,-122.26299999999999,2350,10550
10/30/2014,3,1.75,1730,7807,1.0,0.0,0.0,3,7,1260,470.0,1976,0.0,98034,47.7211,-122.169,1800,7650
6/25/2014,3,2.25,1481,2820,2.0,0.0,0.0,3,7,1481,0.0,2012,0.0,98002,47.3457,-122.21700000000001,1481,3028
12/5/2014,2,1.0,1070,32633,1.0,0.0,0.0,4,6,1070,0.0,1930,0.0,98059,47.4716,-122.07799999999999,1360,32156
10/9/2014,5,3.5,3080,7759,2.0,0.0,0.0,3,8,2310,770.0,2003,0.0,98019,47.7454,-121.977,2980,8223
2/17/2015,4,1.75,2440,7475,1.0,0.0,0.0,4,9,2040,400.0,1969,0.0,98052,47.6339,-122.096,2040,8480
9/29/2014,4,2.5,2390,9600,2.0,0.0,0.0,3,7,2390,0.0,1996,0.0,98010,47.3289,-122.001,1900,9603
6/5/2014,4,3.0,1980,7931,1.0,0.0,0.0,4,7,1160,820.0,1983,0.0,98133,47.7513,-122.334,1910,7931
4/2/2015,3,2.75,1890,3938,2.0,0.0,0.0,3,8,1890,0.0,1999,,98065,47.5336,-121.867,1890,4142
9/23/2014,3,1.5,1240,9125,1.0,0.0,0.0,4,7,1240,0.0,1967,0.0,98058,47.4469,-122.155,1670,9125
2/18/2015,4,2.25,2860,10702,2.0,0.0,0.0,3,10,2860,0.0,1982,0.0,98004,47.6451,-122.189,2890,10572
6/5/2014,2,2.5,1150,2064,2.0,0.0,0.0,3,7,1150,0.0,2004,,98001,47.3516,-122.292,1880,2855
5/23/2014,4,1.75,1830,9600,1.0,0.0,0.0,4,7,1010,820.0,1966,0.0,98006,47.5728,-122.125,1910,11100
4/8/2015,4,1.5,1840,10080,2.0,0.0,0.0,3,8,1840,0.0,1907,0.0,98118,47.5575,-122.279,1830,5040
5/13/2014,3,2.25,1780,6120,1.5,0.0,0.0,4,9,1390,390.0,1927,0.0,98122,47.6025,-122.286,1960,5568
3/1/2015,2,0.75,720,5040,1.0,0.0,0.0,3,4,720,0.0,1949,,98106,47.5323,-122.34700000000001,1290,4120
7/21/2014,2,2.25,1170,1313,3.0,0.0,0.0,3,8,1170,0.0,2007,0.0,98107,47.6712,-122.37799999999999,1310,1304
5/12/2014,2,1.75,1360,8100,1.0,0.0,0.0,3,7,860,500.0,1975,0.0,98177,47.7295,-122.359,1830,6766
6/12/2014,3,1.0,1180,11862,1.0,,0.0,4,7,1180,0.0,1948,0.0,98177,47.7153,-122.363,1540,8100
1/30/2015,2,1.0,840,5551,1.0,0.0,0.0,3,6,840,0.0,1952,0.0,98118,47.5354,-122.28,1270,4652
5/19/2014,2,2.0,1420,9191,1.5,0.0,2.0,5,7,1420,0.0,1928,0.0,98115,47.6979,-122.32,1420,6816
6/30/2014,3,2.25,1720,9600,1.0,0.0,0.0,4,7,1220,500.0,1967,0.0,98052,47.6581,-122.126,1720,9600
10/2/2014,3,2.5,1740,2350,2.0,,0.0,3,8,1130,610.0,1995,0.0,98112,47.6207,-122.29700000000001,1740,3201
7/17/2014,3,2.0,1930,15540,1.0,0.0,0.0,3,8,1260,670.0,1958,0.0,98155,47.7675,-122.307,1900,12123
8/12/2014,3,1.75,1340,10276,1.0,0.0,0.0,4,7,1340,0.0,1961,,98034,47.7207,-122.22200000000001,2950,7987
7/23/2014,2,1.75,1240,2493,1.0,0.0,0.0,4,8,1240,0.0,1985,0.0,98198,47.3813,-122.322,1270,4966
1/15/2015,7,4.75,5370,10800,1.5,0.0,0.0,3,8,5370,0.0,1967,0.0,98040,47.538000000000004,-122.223,2310,10910
6/24/2014,4,2.5,2950,4502,2.0,0.0,0.0,3,7,2950,0.0,2005,0.0,98059,47.5002,-122.15100000000001,2360,4502
6/26/2014,4,1.75,2085,174240,1.0,0.0,0.0,3,7,1610,475.0,1964,0.0,98024,47.5753,-121.95,2690,174240
9/30/2014,4,2.25,2380,5250,1.0,0.0,0.0,4,7,1410,970.0,1961,0.0,98008,47.6164,-122.115,2150,8560
4/13/2015,2,1.0,960,6250,1.0,0.0,0.0,4,6,740,220.0,1940,0.0,98126,47.5378,-122.375,1090,6000
2/24/2015,2,2.5,1390,1302,2.0,0.0,0.0,3,7,1390,0.0,1987,0.0,98003,47.3081,-122.329,1390,2052
8/4/2014,3,1.5,1800,10050,1.0,0.0,0.0,3,7,1800,0.0,1955,0.0,98008,47.6344,-122.126,1610,10050
3/12/2015,4,2.25,3010,10925,2.0,0.0,0.0,4,9,3010,0.0,1988,0.0,98092,47.3326,-122.20100000000001,2690,10925
7/1/2014,3,1.75,2530,35150,1.0,0.0,0.0,4,7,1800,730.0,1977,0.0,98042,47.3913,-122.12100000000001,2460,36386
3/6/2015,3,3.0,2790,13295,2.0,1.0,4.0,4,10,2370,420.0,1933,1989.0,98006,47.5466,-122.197,3140,11949
7/25/2014,3,2.0,1510,4560,2.0,,0.0,4,7,1510,0.0,1909,1995.0,98116,47.5689,-122.40799999999999,1990,5000
8/21/2014,3,2.0,1490,7929,1.0,0.0,0.0,3,7,1490,0.0,1989,0.0,98002,47.2875,-122.21799999999999,1650,7929
12/18/2014,2,1.0,1180,10200,1.0,0.0,0.0,4,7,1180,0.0,1955,0.0,98148,47.4358,-122.336,1330,10200
1/7/2015,4,2.75,2240,8162,2.0,0.0,0.0,5,7,1380,860.0,1946,0.0,98133,47.7427,-122.34,1550,8163
12/11/2014,4,2.75,2560,8956,1.0,,0.0,4,7,1500,1060.0,1968,,98034,47.7278,-122.177,2280,9234
4/16/2015,4,2.5,2500,4750,2.0,0.0,0.0,3,8,2500,0.0,2003,,98042,47.3666,-122.12200000000001,2690,4750
2/9/2015,4,2.5,2130,4467,2.0,0.0,0.0,3,8,2130,0.0,2014,,98146,47.5108,-122.363,1830,8160
4/13/2015,4,2.5,2500,4500,2.0,0.0,0.0,3,7,2500,0.0,2010,0.0,98059,47.4928,-122.149,2230,4500
4/22/2015,4,4.0,5280,17677,2.0,0.0,3.0,3,11,3220,2060.0,1978,0.0,98040,47.5323,-122.238,3470,17474
6/20/2014,4,2.5,2620,7553,2.0,0.0,0.0,3,8,2620,0.0,1996,0.0,98056,47.5301,-122.18,2620,11884
4/10/2015,3,3.25,2730,9588,2.0,0.0,1.0,3,10,1900,830.0,1984,0.0,98052,47.6339,-122.09,2730,12736
3/20/2015,4,1.0,1150,5217,1.5,0.0,0.0,3,7,1150,0.0,1951,0.0,98115,47.6806,-122.287,1220,5217
1/10/2015,4,2.5,2240,5105,2.0,0.0,0.0,4,8,2240,0.0,2002,0.0,98042,47.3922,-122.165,1920,5288
